"<p>So. we can keep doing this nighttime investigative thing and eventually we might see something. But even then this whole thing is based on the unproven assumption recruits lose their night powers, and we can&#8217;t test half the town. And the results are unlikely to change my opinion on most likely cult. Which is as follows:</p>
<p>Jeff<br />
Clarence<br />
Victoria<br />
Heidi = Beth<br />
Peter</p>
<p>This would the order I would vote in unless something changed. I do honestly feel that information gained from who is willing to lynch who is probably more valuable than who can still visit who at night. I don&#8217;t want to push it hard given that I&#8217;m going to look suspicious after last night&#8217;s investigations. But I feel the mods are trying to push us into action with the short days.</p>
<p>Thoughts?</p>
",True
"<p>Ah. I see. Well done us!</p>
",True
"<p>Ha,</p>
<p>I incarcerated myself. What a screw up.</p>
",True
"<p>That&#8217;s not the result I got, @Victoria. I followed Madeline (@Madeline no offence, it was because you suggested being investigated, to support your claims), and I was told that I saw nobody visit her and she did not leave. How interesting.</p>
",True
"<p>Hey, sorry for not being there yesterday, life etcetera.<br />
I went to visit Madeline last night.</p>
",True
"<p>Well that was uneventful. <img src='https://s2.wp.com/wp-includes/images/smilies/icon_razz.gif' alt=':P' class='wp-smiley' />  What was everyones night actions? (starting with Victoria and Jeff id imagine)</p>
",True
"<p>Night has fallen.</p>
<p>H&amp;M</p>
",True
"<p>urgh IDK!!!<br />
## unvote Clarence</p>
",True
"<p>## Vote Clarence<br />
Figured might as well kill him. Hes been suspicious, and we arnt on the cusp of losing to cult.</p>
",True
"<p>Dont know what to do!!!!!</p>
",True
"<p>few minutes to go, do i hear any counters?</p>
",True
"<p>Hmmm It did just occur to me that since we are &#8216;hunting&#8217; the cult with our night abilities, it might be worth them chucking in a vote at the last min if we suspect them, so its kinda too late to not kill anyone. Heidi suggests Clarence&#8230; hmm</p>
",True
"<p>Stupid modem!!<br />
I&#8217;m going to get the ball rolling.<br />
## Vote Clarence<br />
I&#8217;m not going to sit by each night for people I don&#8217;t trust to spout their investigations. I only really trust Madeline atm and she can only incarcerate and not investigate.</p>
",True
"<p>Jeff is still my number one suspect.</p>
",True
"<p>I just got here. Had some slow interwebs going on. Possibly from downloading things I shouldn&#8217;t.</p>
",True
"<p>I am here!!! well, since its its getting close, and I doubt we will get enough people for a No Lynch, we need to be careful of someone ninjaing a vote in the last minute. If this is the case, We should decide on someone to vote for, to try and out vote them if this happens. Who would you recommend?</p>
",True
"<p>Where is everyone</p>
",True
"<p>@Clarence, the reason Manuel said he kept his powers was to delay his lynching, stating he could still be useful to the town. That&#8217;s an incentive to lie about keeping them.</p>
",True
"<p>So apparently it didn&#8217;t matter that I incarcerated Jeff, he decided to do nothing anyway. Weird.</p>
<p>You knew we were going to be watching you, why would you do nothing? Even if you don&#8217;t trust the people making the plan, it&#8217;s only going to make yourself look suspicious.</p>
",True
"<p>sorry i left my posting till so late guys, still quite busy out of game.<br />
for why i did nothing last night: what had been said yesterday was quite vague, and there didn&#8217;t seem to be much of an agreed upon action plan, thus i decided on my own. i think there are still mafia about, but am unsure, so thought that it would be best to do nothing. with so few of us left in the game, i didn&#8217;t want to risk masking an attempted mafia kill, which would tell us if there were actually any left. i know it sounds pretty bad, but i thought it the best course of action at the time, since it would provide some valuable information. of other importance to me is that at the moment, i don&#8217;t really trust anyone. I have no idea who is townie, and who is other, and this worries me. I&#8217;ve been really bad with picking who i thought was townie, so now I&#8217;m at a point where i don&#8217;t know who I&#8217;d want to save, as i don&#8217;t really want to protect someone who isn&#8217;t townie. so don&#8217;t be offended if i&#8217;m skeptical of the current plan, but its really hard for me to decide who is actually trust worthy. for all i know, the people leading this new plan are cult or mafia themselves.</p>
",True
"<p>Manuel claimed that he kept his powers, and there are a few post were Cynthia implies they do. Unfortunately they both have incentive to lie about it. In my mind it comes down to this:</p>
<p>Manuel didn&#8217;t investigate anyone night 10, according to himself, because he&#8217;d just found out who the cult was and didn&#8217;t see the point in invesitigating anyone. Because the cult doesn&#8217;t care about finding the mafia? I find this story unlikely. Then according to Peter, Manuel didn&#8217;t investigate anyone night 11. It might be that Manuel didn&#8217;t bother because after we lynched the probable last mafia he saw no use in playing anymore, but the night ended early implying that everyone sent through their night roles if they have one.</p>
<p>Cynthia&#8217;s plan to be shot in the night was either pure desperation to stave off a lynch, or she honestly believed she&#8217;d be safe because she had converted a healing role. It&#8217;s why I incarcerated Jeff night 10 when Cynthia was killed in the night, and apparently Heidi also targeted him with the same belief. </p>
<p>The weak evidence listed points more towards recruits losing their powers. But it&#8217;s not conclusive. And, Peter could be lying. Like I said I expected a result of &#8220;couldn&#8217;t find him&#8221; from Peter today and he instead said &#8220;didn&#8217;t do anything&#8221;. Now, Peter&#8217;s investigations are different from Max&#8217;s, and this difference probably means nothing, but I always try to point out every possibility.</p>
",True
"<p>@beth surely it would be better to lie saying that cult did lose their abilities rather than they didn&#8217;t?</p>
",True
"<p>@Gods, how many votes do we need for a No Vote? Everyone? or just a majority?</p>
<p>@Clarence.<br />
He did say that. He also said that there are no more cult (which is statisticly really unlikely). He turned out to be cult, and claimed he would target someone in the night to help us. He didnt target anyone, so Id say he was lying to us.</p>
",True
"<p>@madeline. Your plan relies on us assuming the cult lost their night abilities after conversion? Didn&#8217;t Manuel say the exact opposite or did I misread him?</p>
<p>I would almost prefer just voting for Jeff this round rather than risking that there are mafia or other night roles lurking to take us out. How does everyone feel about that? I&#8217;m not going to be available the last hour of tonight at all so we need to decide soon.</p>
",True
"<p>Want* to follow the plan. Gotta stop posting from the phone.</p>
",True
"<p>Ok so with less than 5 hours to go till sunset, I find it very suspicious that Jeff still hasn&#8217;t spoken. I kind of want to vote for him despite what I&#8217;m about to post.</p>
<p>I incarcerated Jeff last night. It was to simultaneously test Peter and myself. I thought peter would receive a similar message to Max that he couldn&#8217;t find his target. In retrospect I should&#8217;ve targeted Peter directly, but I also wanted to see what Jeff would say to any allegations raised by the night actions. Apparently it&#8217;s nothing, which isn&#8217;t the best strategy in the world.</p>
<p>So I don&#8217;t want to Lynch Jeff today since it might be my fault. If we wasn&#8217;t to follow the plan, I think the best course of action is to have Jeff target Victoria, who in turn targets a random person. Peter watches Victoria, and confirm that Jeff visits her and state who Victoria&#8217;s target was, which can then be confirmed by Victoria.</p>
<p>## vote No Lynch</p>
",True
"<p>It is if there was 4 of them. If they convince you to to vote with them, they were guaranteed the win, with or without any mafia remaining in the game. Of course they wouldn&#8217;t have been able to guarantee your win if there was another mafia, so you might not have voted with them.</p>
",True
"<p>Manuel was clearly going to die, it wasnt much of a sacrafice.</p>
",True
"<p>Voted against one of their own to appear innocent. sacrificing a teammate for credibility and a chance to influence the game and win.</p>
",True
"<p>What do you mean by &#8220;they could have bussed one of their own&#8221;?</p>
",True
"<p>Yes you can vote for no lynch. </p>
<p>&#8220;## Vote No Lynch&#8221;</p>
",True
"<p>Yeah, it&#8217;s working on the notion that cult recruits lose their powers. Which hasn&#8217;t been confirmed, but there&#8217;s no harm in trying. </p>
<p>So Peter followed Jeff last night, who apparently didn&#8217;t do anything? Didn&#8217;t leave his house?</p>
<p>Peter it would be great if we could get your exact report.</p>
<p>Anyway, Peter can then follow myself or Victoria tonight and confirm that we visited someone and who it was. Since Peter is the most trustworthy at the moment IMO, in the future it might be worth him waiting until we&#8217;ve said who we targeted and he can confirm if we&#8217;re telling the truth or not. </p>
<p>At the end of the testing time, we can vote for any of us that seem dodgy, or if we all check out, work out who amongst the 4 people without claimed visiting roles seems dodgy. </p>
<p>Make sense?</p>
<p>And like I said, the fact that we did Lynch manuel means it&#8217;s unlikely that theres more that 2 left, not impossible. They could&#8217;ve bussed one of their own, but that close to victory it doesn&#8217;t seem worth it. Not when Beth is likely telling the truth (IMO) and can hand them an easy victory.</p>
",True
"<p>@madeline, there actually could be three cult as there were at most four yesterday and then we killed manuel. However I agree on holding off lynching for the moment until there has been more discussion. I would also appreciate a clearer explanation of this plan to clear people? Are people just watching each other to confirm their night actions make sense and exist?</p>
",True
"<p>@Madeline. My information was that Waylon Smithers was the &#8220;town rat&#8221; and appeared as mafia to all investigation and to the mafia itself. Thus she was present at their meetings and knew who they all were.</p>
<p>The reason I was being cryptic was that I was also told I could not confirm who had told me this information and I didn&#8217;t know how best to do so.</p>
<p>I brought this up as soon as I was first targeted for lynching assuming that I would be killed, confirmed as townie and thus my information would be useful to the town. However I have consistently not been killed so turns out it wasn&#8217;t necessary. In any event, the information gained from Rosie is limited as it seems all or almost all the mafia are dead.</p>
<p>I should point out that the reason I used my kill on Ernest was because Rosie had at one point voted for him, which turned out well for us, so at least it was good for something.</p>
",True
"<p>Re: @Jeff,</p>
<p>the whole point of the plan is to test all the townies testable. I want to hear what Jeff said he did last night before immediately writing him off. And we still shouldn&#8217;t lynch him until we&#8217;ve tested myself, Victoria and Peter as well, to make sure it&#8217;s accurate. The great thing about the numbers game is that we can&#8217;t all be lying. Given that we lynched Manuel yesterday, it&#8217;s unlikely there are anymore than 2 cult remaining.</p>
<p>Mods are we able to vote for a No Lynch so that we can finish the day early after we&#8217;ve discussed all we need to discuss?</p>
",True
"<p>Hey @Clarence,</p>
<p>This is the post that&#8217;s always confused me about you:</p>
<p>Clarence<br />
August 16, 2012 at 10:11 AM<br />
I am on my phone so this will be short. My Simpsons character is Bart. As I said I was informed of being a vanilla townie at the start of the game. There is a possibility I am sibling to a lisa. Is anyone in this game Lisa? If I have a role it would need to be one kept secret from me. When I was given my vigilante kill I was told that my vigilante streak had awakened as I knew that Rosie was not what she appeared to be. I have no idea of any role I could be apart from a kill given to restore balance to the game. My kill had to be used last night and I have had no indication I will be given another. Unless I am the vigilante permanently now and will find out tonight?</p>
<p>Now elseswhere you&#8217;ve stated you have information that Rosie was on the side of the town. But if you are allowed to reveal it, and I don&#8217;t see why you wouldn&#8217;t be, I would love clarification on exactly what you were told? Because if the message is just &#8220;you knew that Rosie was not what she appeared to be&#8221; I would assume the &#8220;story&#8221; is you just knew she was lying about being a townie. Not some elaborate plot involving a death miller or mafia informant. Her claims of being sorry tomorrow seem to me just to be the last ditch claims of a mafia not wanting to be lynched.</p>
",True
"<p>Well mostly it&#8217;s Jeff. But what&#8217;s Heidi on about?</p>
",True
"<p>@heidi. I don&#8217;t hate you, I just find your behaviour slightly more suspicious than other peoples. I really don&#8217;t blame you for thinking I might be evil. Having no night power apart from one random kill and bit of knowledge is a bitch. </p>
<p>@beth. Basically my knowledge of Rosie was posed as the reason I was given a one off vigilante kill. I don&#8217;t know why it was me who got the knowledge other than because I didn&#8217;t have a role? Or it was random? Or I have some secret ability that I am unaware of that will get triggered later? Most likely it was a balance thing with the vigilante kill and I was given it because it gave me a chance to do a night action.</p>
<p>Has anyone got any strong theories to lynch someone other than jeff? Remember there can be no more than three cult left. Possibly one or two very clever low lying mafia but at this stage we should really be looking for people who seem non townish.</p>
",True
"<p>And Clarence, you just hate me cause I think you might be evil. :p</p>
",True
"<p>I&#8217;m clearly cult. LYNCH ME!!!!&#8230;..that is all.</p>
",True
"<p>I know. If you were lying, you probs would have made a better argument. But It makes no sense!!!!! URGHRGHRGIRHUHRUGRHUGRU!!! I just want to know why!!</p>
",True
"<p>@beth I was told I was the only one who noticed Rosie&#8217;s true allegiance</p>
",True
"<p>*supported the idea with my post</p>
<p>Sorry on phone</p>
",True
"<p>@madeline my explanation: I posted in the morning that I wanted to wait for manuel&#8217;s response before voting but I supported the idea with my vote. However I have an extreemely busy real life at the moment (wont say what exactly for fear of godkill) and so planned to check again yesterday early evening (before te scheduled deadline) however I then checked and discovered the day was over. </p>
<p>Now some thoughts. I have been looking back at the people who have been voting for me in the past and I have noticed a pattern where confirmed cult members (Cynthia, manuel and Charles) would all vote for me before moving to someone else. The only other person following this pattern of voting was jeff. Thus I believe jeff to also be cult. The cult members decided that I was the most suspicious townie (I don&#8217;t blame them, my lack of roleclaim doesn&#8217;t sere me well) and so tried to lead a bandwagon every time to ensure a cult majority. However on each occasion they switched votes to ensure another non-cult death (day 7 to neutral Chris, day 8 they went for detective max, day 9 they held the tie, day 10 to mafia Paul)</p>
<p>This I am suspicious of jeff, Heidi and Beth also conform somewhat to this pattern however they lack jeffs other suspicious behaviour. </p>
<p>For those who don&#8217;t believe I am town remember that I claimed to use my one off vigilante kill on Ernest and that has still not been counterclaimed. And even if you don&#8217;t believe I am town jeff has been voting with confirmed cult for several nights now.</p>
",True
"<p>I think the Gods are cult. They appear to have lost thier night ability of writing creative stories. Seriously though. Its been awesome and you guys have been awesome! <img src='https://s0.wp.com/wp-includes/images/smilies/icon_biggrin.gif' alt=':D' class='wp-smiley' /> </p>
<p>So of the people left.</p>
<p>Peter can only be cult if he was recruited on the last night.</p>
<p>Madeline is almost definately not cult, she initiated the vote to kill cynthia. If she were recruited on the last night, the Peter wouldnt have been recruited and would have seen Cynthia visit Madeline. This was not the case.</p>
<p>Jeff. Assuming the cult lose thier night abilities, and Peter is telling the truth, then he should be our first suspect.</p>
<p>Victoria. Once again, if they lose thier night abilities, then she can be tested.</p>
<p>Heidi. Knew Cynthia was Jailed, so not cult. Confirmed by manuel before recruitment to be unaligned, Now townie.</p>
<p>Clarence. Really dont know what to think. My only speculation is that he claims Rosie was good&#8230;When Manuel died, it said he was the INSANE cop, which was information he wasnt told. Why didnt they say Rosie was good when she died? Apart from that though&#8230;I cant see who else would have killed Ernest&#8230; So he is probably telling the truth about that part.</p>
<p>Beth. Commenting on me is pointless, because its from me. But ive stated before why I wont be siding with the cult.</p>
",True
"<p>Uh, I didn&#8217;t vote because I thought it was pretty obvious that he was going so I didn&#8217;t think it necessary. Sorry. But hey if you&#8217;re concerned about me being cult, just follow me around or something because mafia or no I assume I&#8217;m still capable of walking around at night. Also let me know if that&#8217;s the plan otherwise I might just stay home and save myself.</p>
",True
"<p>Is that the message you got?</p>
",True
"<p>Yeah&#8230;I followed Jeff but he didn&#8217;t do anything. The night life around here has certainly become a lot less interesting lately!</p>
",True
"<p>We survived the night.</p>
<p>Which isn&#8217;t really a surprise. I didn&#8217;t want to say this yesterday in case it affected the vote, it&#8217;s almost guaranteed there are no more mafia. According to the role descriptions in the links, Lawyers can&#8217;t normally visit themselves. I&#8217;m guessing the confusion over Manuel&#8217;s investigation of Paul was that as the last mafia alive he was allowed to visit himself. Just a guess though.</p>
<p>But we are still here though, so I guess theres at least one more cult recruit.</p>
<p>Until we hear from Jeff and Peter, do Clarence and Victoria want to explain why they were the ones that didn&#8217;t vote for Manuel earlier in the day? I&#8217;m not saying you are cult, but you were both online and posting last (real life) night and the hammer wasn&#8217;t dropped until (real life) morning when Heidi posted.</p>
",True
"<p>who was his simpsons character?</p>
",False
"<p>Night Has Fallen.</p>
",True
"<p>## Vote Manuel</p>
",True
"<p>@victoria Obviously I&#8217;m saying that I&#8217;m not cult, but since I have no idea how to prove it, you would probably just be more suspicious because I can only say &#8220;I&#8217;m not cult&#8221;. I&#8217;ll ##vote Manuel now, but I just wanted the check that we didn&#8217;t need to talk much. And I agree, this lack of discussion worries me. I really don&#8217;t like this current trend of all discussion and voting happening at he very end of the day.</p>
",True
"<p>@Jeff it&#8217;s a majority. 50/50 is safe. </p>
<p>I don&#8217;t think we need any more time to discuss. The absolute lack of discussion today isn&#8217;t filling me with the greatest of confidence. There&#8217;s no reason not to drop an early hammer, and if we don&#8217;t I&#8217;m worried.</p>
",True
"<p>Alright.</p>
<p>The assumptions we&#8217;re working under are:</p>
<p>That cult lose their powers. Given Manuel&#8217;s play it implies that it&#8217;s probable but not definite. </p>
<p>And that all the mafia are dead and we have infinite days to not lynch and not worry about about </p>
<p>Limitations: </p>
<p>We can only learn about half the town, Myself, Peter, Victoria and Jeff</p>
<p>The info might be useless</p>
<p>At some point we have to trust someone.</p>
<p>To start, I think the most useful information to learn is if Jeff is cult. And I trust Peter as much as anyone can be trusted. </p>
<p>So incase we&#8217;re wrong about the mafia being eliminated, let&#8217;s have Peter follow Jeff tonight.</p>
<p>If there is no death, we vote for a no Lynch and Peter can then follow myself or Victoria. And by then we should have confirmation one way or the other on some clear townies. </p>
<p>If there is a death, all bets off and we go back to mafia hunting.</p>
",True
"<p>@Jeff are you even going to bother telling us that you&#8217;re not cult?</p>
",True
"<p>I also agree with the lynchig of Manuel, but would<br />
My vote kill him? I can&#8217;t remember if they die once a majority are voting for them or just 50%. If it does kill at 50% do we want an early lynch, or would More time to talk be a better idea?</p>
",True
"<p>Hmm okay, although I reckon they kept their abilities. I can&#8217;t help thinking it&#8217;s more useful to investigate people under suspicion just in case, I mean it would be great if we just never mislynched again. But, whatever you guys think is best I&#8217;ll go with. I would quite enjoy being confirmed.</p>
",True
"<p>@Victoria.<br />
Well, we should have a bit more of a think about it and what the best way to go about it is. but one possibilty for example, is Peter targets you, and you target someone, just to confirm you still have a night ability and are not cult (This is all assuming cult have no night ability, since Manuel didnt visit anyone last night).</p>
<p>Or Madeline jails someone (at random), and then if that someone is cult, they will need to decide wether they make up thier night ability action, or claim they were jailed. They wont know they were jailed unless they have a night ability and attempt to use it.</p>
<p>Its hard to explain :S</p>
",True
"<p>@Heidi. What could there possibly be for you to wonder about me, you know I have a night ability and you know what it is.<br />
Speaking of which, I would be happy to be investigated although I&#8217;m not really sure how you mean for this to work. Do I just&#8230; go somewhere in the night and tell you in the morning to have Peter confirm it, or do I go where I&#8217;m told and have my subject emerge unscathed in the morning?</p>
",True
"<p>I&#8217;m very happy to be tested. Who would you like me to follow? Also yes, ## vote Manuel.</p>
",True
"<p>Well, you can test Peter. Which once we have done that, we can confirm that Cynthia didnt recruit on her final night, since peter didnt see her visit anyone.</p>
<p>We can make people attempt to visit people of a night time. If they feel the need to not visit anyone, then they have something to hide. So our plan should still work.</p>
<p>All this is assuming they lose thier abilities when they are culted. I think this is pretty likely:<br />
Because Manuel didnt target anyone last night (assuming we believe peter).<br />
I think Manuel said what he said to cover up the remaining cult, and is mostlikely full of lies.</p>
",True
"<p>I take it back, it&#8217;s worth clearing myself and victoria, if we are clears, because it gives 3 confirmed townie votes if we trust Peter. Let&#8217;s do it.</p>
",True
"<p>I don&#8217;t hate it. But,</p>
<p>It puts an awful lot of control into the hands of peter. Which is probably fine, because if we are all still here tomorrow it implies Cynthia probably couldn&#8217;t recruit on her final night.</p>
<p>We can only gain information about Jeff, Victoria and myself. No one else is claiming a visiting ability, and to visit anyone while implementing this strategy would be suicide if you&#8217;ve been lying. If there is another mafia they can just lie low until we start lynching again, then lynch peter.</p>
<p>next on my lynch list is Jeff, so maybe it&#8217;s worth testing him first, but it relies on the assumption that recruits do lose their powers and that peter wasn&#8217;t recruited sat the last moment.</p>
<p>I think in the end we still have to play some mind games anyway, so we may as well lynch. But I could be convinced otherwise.</p>
",True
"<p>Well, we cant be certain. BUT if we kill manuel, then we wont be in the risky situation where mafia can kill someone and cause the cult to win. A night kill will reveal the existance of the mafia, and hopefully, we have enough information by then to find out who it is.</p>
",True
"<p>I agree that if:</p>
<p>1. There are no mafia alive and<br />
2. Cult do not retain their night abilities</p>
<p>Then the town can vote to not lynch indefinitely and gain more information without risking losin someone in the night. But how can we be sure there are no mafia left? We have had fast nights with no deaths before and yet Paul was still alive</p>
",True
"<p>Also, Since the night ended early, everyone must have used thier night abilities.<br />
Since Peter claims Manuel didnt use an ability, then theres 3 possibilities:</p>
<p>1. Cult cannot use night abilities<br />
2. Manuel chose not to use his night ability<br />
3. Peter is Lying</p>
<p>Manuel claimed to be going to help us, he would have used his night ability. Since he didnt, 2 is probably wrong. Which also supports him lying about his previous claim that cult keep thier abilities.</p>
<p>Peter is very likely to be a townie, so therefore he would not lie. If he did lie and is cult, he is putting himself against a fellow cult, who was attempting to use a strategy to keep him and the cult alive, which also seems unlikely.</p>
<p>Therefore I believe the cult do not keep thier night abilities.</p>
<p>What this means <img src='https://s0.wp.com/wp-includes/images/smilies/icon_biggrin.gif' alt=':D' class='wp-smiley' />  <img src='https://s0.wp.com/wp-includes/images/smilies/icon_biggrin.gif' alt=':D' class='wp-smiley' />  <img src='https://s0.wp.com/wp-includes/images/smilies/icon_biggrin.gif' alt=':D' class='wp-smiley' /><br />
Madeline and Peter, can both target people who claim to have night abilities. Ask the people they targeted (and didnt target) the following day what they did and who they used it on. Depending on thier answer, we can confirm who is lying and who is telling the truth.</p>
<p>What we could also do, if we make a rule at the start of the next day to not vote for anyone, and forcing a tie. Any vote against anyone will be seen as an act by a cult. This should hopefully allow us to get multiple nights in without deaths, and therfore learn more information using madeline and Peter as above.since manuel will have been dead, we wont be on the cusp of losing to the cult, so we can take such risks.</p>
<p>Thoughts???</p>
",True
"<p>## Vote Manuel</p>
<p>I think we should go for an early lynch, before they get a chance to organise such a thing.</p>
",True
"<p>NOTE: the cases I used above are in reference to your cases.</p>
",True
"<p>I see what you mean Madeline.<br />
Case 1. If I side with the Townies, then it will be a repeated tie vote and the game wont end (unless there is a mafia, or someone makes a mistake and doesnt vote) This however, would require there to be 4 cult at the moment, and thye would ALL have to reveal themselves now, which would be risky for them if there is still a cult. So I dont think they would do this.</p>
<p>Case 2: I could vote with them and cause a town vote, but first they would need to reveal themselves&#8230;inwhich case I would then just side with the townies and kill the cult and win&#8230;So they wont do that either.</p>
<p>Case 3: Townie win.</p>
<p>There is no reason for me to side with the cult.</p>
",True
"<p>Time = role</p>
",True
"<p>Retooling = telling. Stupid phone.</p>
",True
"<p>Guys, we may have made a terrible mistake killing paul yesterday. And if we have I&#8217;m terribly sorry because I lost the town the game by leading the charge. I kept doing the math that led to me concluding it didn&#8217;t matter if I was wrong, forgetting to follow the math if I was right.</p>
<p>Assumption: everyone is retooling the truth about their time and only lying about their cult status.</p>
<p>This means there are no night killing roles and a potential 4 recruits, depending on wether Cynthia recruited the night she died.</p>
<p>The three situations are like this:</p>
<p>1. There are 4 cult recruits, Beth isn&#8217;t one of them. Cult vote as a block, Beth jumps on their band wagon handing them both the win.</p>
<p>2. There are 4 cult recruits including Beth. Cult vote one way, town another, infinite tied vote, game ends in a tie.</p>
<p>3. There are less than 4 cult. Town votes manuel first and then the next most probable cult member and so on until a townie win.</p>
<p>Guys if we&#8217;re not willing to vote manuel today, the game is over.</p>
<p>Beth, if we&#8217;re in situation 1, I know you have no incentive to, but it would be excellent if you could hold off ending the game for just one day, in case someone is lying about their night role and they can kill. I won&#8217;t incarcerate anyone and they can aim for Manuel.</p>
<p>Guys, it seriously boils down to this, vote for Manuel or the game is over.</p>
",True
"<p>Oh, and last night as night fell and we saw who Paul was, I really wanted to add how obvious it was that he got caught up in his own web of lies. Typical Lawyer.</p>
",True
"<p>Looks like the Mafia are gone&#8230;..unless someone was blocked some how. The only one I see able to do that is Madeline. I wouldn&#8217;t be so sure to jump up and down with the though that they may be erradicated. They may just be in hiding til numbers get low then POW!!! At the moment i&#8217;m wondering about Victoria. Very fast to claim the cult is dead.and posted first. Not many people have night actions left and it&#8217;s interesting to see those that post right after a night ends.</p>
<p>I also would like to hear from Manuel about what he did last night. It likely could mean we need to vote him just to be down a cult.</p>
",True
"<p>Sorry about my fail vote last night, guys, it was a typo. Fortunately, we got him anyway. I followed Manuel last night, on the off chance that he was somehow mafia, not Cult, because his story yesterday seemed pretty fishy to me. He didn&#8217;t leave his room, though, and nobody came to see him.</p>
",True
"<p>Those that have died:</p>
<p>8 mafia (note one of these was Rosie who was secretly town aligned)<br />
4 neutral (lyncher, lyncher, jester, suicide bomber)<br />
9 town<br />
1 cult leader</p>
<p>Cult:<br />
possible= cult leader+9 or 10 conversions (depending on if a conversion happened the night Cynthia died) &#8211; 4 killed = 6-7</p>
<p>obviously we can have nowhere near this many cult members still alive otherwise they would have won, the most they could have is four (however Manuel&#8217;s information refutes this)</p>
<p>In terms of if we have mafia left, in a 30 person game 7 mafia seems reasonable (remembering Rosie was on our side) however 8 would not be out of the question either so I&#8217;m not completely convinced we are done with mafia yet. Obviously protective roles consider who you have protected.</p>
<p>I&#8217;d like to hear from Manuel before I go voting for him, also happy to consider Jeff or others once I have a chance to go back and look at posts properly (This weekend has been an insane time for me)</p>
",True
"<p>Alright. It&#8217;s just, if we had another sure cult that would be fantastic because as a cop there&#8217;s a possibility he could help us uncover any sneaky hiding mafia left. But yes, you&#8217;re right.</p>
",True
"<p>@Victoria, I don&#8217;t believe that last one. But with 8 players and potentially 4 cult, we can&#8217;t afford a mislynch at this stage. Take the sure thing first.</p>
",True
"<p>Yeah sure, fair enough. Although @Manuel I would reaaallly love to hear that you investigated Jeff. The reason I keep harping on about Jeff, by the way, is because this is how I see our interactions in the past:</p>
<p>Jeff: Hey everyone, I&#8217;m the white mage!<br />
Town: Okay, we believe you!<br />
Jeff: I&#8217;m definitely not mafia.<br />
Town: Okay, we believe you!<br />
Jeff: I&#8217;m not cult either.<br />
Town: Okay, we believe you!</p>
<p>And I just have no idea how he&#8217;s getting away with it.</p>
",True
"<p>Hooray.</p>
<p>I can only imagine the reason we&#8217;re still playing is that we need to eliminate the cult before the end of the game, unless there is still another mafia lurking.</p>
<p>But lying or telling the truth the only confirmed cult we have right now is Manuel. So</p>
<p>## Vote Manuel</p>
",True
"<p>By the way, great call @Madeline.</p>
",True
